ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Unsolicited_SMS,Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Filler4,Filler5,Pledge,Add-on_PB,Total Pledge,Social Media Platforms,ESM,Loss making,The Overall encumbered share in the scrip is more than 50 Percent.,Under Z Group,Company has failed to pay Annual listing fee,Filler12,Derivative contracts in the scrip to be moved out of F and O,Filler13,Filler14,Filler15,Filler16
500467,HARRMALAYA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500465,VARUNSHIP,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
500464,UCAL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500463,BBOX,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500460,MUKANDLTD,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500459,PGHH,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500458,KORE,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500456,PASUPTAC,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500451,MDRNSUT-B,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500450,MPILCORPL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500449,HOCL,Y,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500444,WSTCSTPAPR,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500440,HINDALCO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500439,VHL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500429,UNIENTER,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500426,UTLINDS,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,0,100,100,100,,100,,,,
500425,AMBUJACEM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500422,TRANSCHEM,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500421,TPINDIA,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500420,TORNTPHARM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500418,TOKYOPLAST,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500414,TIMEX,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500413,THOMASCOOK,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500412,TIRUMALCHM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500411,THERMAX,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500410,ACC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500408,TATAELXSI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500407,SWARAJENG,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500405,SPLPETRO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500404,SUNFLAG,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500403,SUNDRMFAST,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500402,SPMLINFRA,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
500400,TATAPOWER,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500399,STEELCO,Y,S,Z,100,100,100,0,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
500390,RELINFRA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500389,SILVERLINE,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500388,SKPMIL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500387,SHREECEM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500380,JKLAKSHMI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500379,SBIHOMEFIN,N,S,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
500378,JINDALSAW,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500371,SAMTELIN,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
500370,SALORAINTL,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500368,PATANJALI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500367,RUBFILA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500366,ROLTA,N,S,Z,100,100,100,1,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500365,WELSPLSOL,Y,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500360,RAPICUT,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500358,RAMAPETRO,Y,S,XT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500357,RAMAPPR-B,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500356,RAMANEWS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500355,RALLIS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500354,RAJSREESUG,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500350,RSWM,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500346,PUNJCOMMU,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500343,AMJLAND,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500342,PRUDMOULI,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500339,RAIN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500338,PRSMJOHNSN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500337,PRIMESECU,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500336,SURYAROSNI,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500335,BIRLACORPN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500333,PIXTRANS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500331,PIDILITIND,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500330,RAYMOND,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500327,PILITA,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500325,RELIANCE,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500322,PANCM,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
500319,INDSUCR,Y,A,X,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500317,OSWALAGRO,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500314,ORIENTHOT,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500313,OILCOUNTUB,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,2,100,0,100,100,,100,,,,
500312,ONGC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500307,NIRLON,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500306,JAYKAY,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500304,NIITLTD,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500302,PEL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500300,GRASIM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500298,NAPEROL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500296,NAHARSPING,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500295,VEDL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500294,NCC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500292,HEIDELBERG,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500290,MRF,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500288,MOREPENLAB,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500285,SPICEJET,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500284,LORDSCHLO,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500282,MDRNTHR-B,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500281,MDRNSYN-B,Y,S,Y,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
500280,CENTENKA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500279,MIRCELECTR,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500277,MIDINDIA,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500271,MFSL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500270,BARODARY,Y,A,X,100,100,100,100,100,100,100,,,100,1,100,100,100,100,100,100,100,,100,,,,
500268,MANALIPETC,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500267,MAJESAUT,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500266,MAHSCOOTER,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500265,MAHSEAMLES,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500264,MAFATIND,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500262,HYBRIDFIN,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500260,RAMCOCEM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500259,LYKALABS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500257,LUPIN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500253,LICHSGFIN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500252,LAXMIMACH,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500251,TRENT,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500250,LGBBROSLTD,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500249,KSB,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500248,KRIFILIND,Y,A,XT,2,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500247,KOTAKBANK,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500246,ENVAIREL,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500245,KIRLFER,Y,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500243,KIRLOSIND,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500241,KIRLOSBROS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500240,KINETICENG,Y,A,XT,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500239,KGDENIM,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500238,WHIRLPOOL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500236,KANELIND,Y,S,XT,0,100,100,1,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500235,KSL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500234,KAKATCEM,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500233,KAJARIACER,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500231,UMANGDAIRY,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500228,JSWSTEEL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500227,JINDALPOLY,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500223,JCTLTD,Y,A,XT,100,1,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500220,JASCH,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500219,JISLJALEQS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500218,JKPHARMA,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
500215,ATFL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500214,IONEXCHANG,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500213,ITHL,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500211,INSILCO,Y,S,X,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500210,INGERRAND,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500209,INFY,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500207,INDORAMA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500206,MARGOFIN,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500202,INDLEASE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500201,INDIAGLYCO,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500199,IGPL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500193,HLVLTD,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500192,PRAGBOS,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500191,HMT,N,A,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500189,NDLVENTURE,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500188,HINDZINC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500187,AGI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500186,HINDOILEXP,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500185,HCC,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500184,HSCL,N,A,T,100,4,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500183,HFCL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500182,HEROMOTOCO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500180,HDFCBANK,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500179,HCL-INSYS,N,A,T,2,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500178,HARCR,Y,S,XT,100,100,100,0,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
500174,GLFL,N,A,T,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
500173,GFLLIMITED,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500171,GHCL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500170,GTNINDS,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500168,GOODYEAR,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500166,GOODRICKE,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500165,KANSAINER,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500164,GODREJIND,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500163,GODFRYPHLP,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500160,GTL,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,2,100,0,100,100,,100,,,,
500159,METROGLOBL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500154,FOSCL,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500153,GANESHBE,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500151,GOLDENTOBC,N,A,Z,0,100,100,0,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500150,FOSECOIND,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500148,UFLEX,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500147,COCKERILL,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500144,FINCABLES,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500143,PHCAP,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
500142,FGP,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500139,FEDDERELEC,N,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
500138,UNIWORTHT,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500136,ESTER,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500135,EPL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500133,ESABINDIA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500132,EMPEESUG,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
500128,ELECTCAST,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500126,PGHL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500125,EIDPARRY,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500124,DRREDDY,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500123,ELANTAS,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500120,DIAMINESQ,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500119,DHAMPURSUG,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500117,DCW,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500116,IDBI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500114,TITAN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500113,SAIL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500112,SBIN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500111,RELCAPITAL,N,S,T,100,100,100,1,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500110,CHENNPETRO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500109,MRPL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500108,MTNL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500106,IFCI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500104,HINDPETRO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500103,BHEL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500102,BALLARPUR,N,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500101,ARVIND,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500097,DALMIASUG,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500096,DABUR,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500093,CGPOWER,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500092,CRISIL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500089,DICIND,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500087,CIPLA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500086,EXIDEIND,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500085,CHAMBLFERT,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500084,CESC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500083,CENTEXT,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500078,OAL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500074,BPL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500069,QUESTCAP,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500068,DISAQ,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500067,BLUESTARCO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500060,BIRLACABLE,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500059,BINANIIND,N,A,T,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
500058,BIHSPONG,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,0,100,100,,100,,,,
500052,BEPL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500049,BEL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500048,BEML,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500043,BATAINDIA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500042,BASF,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500041,BANARISUG,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500040,CENTURYTEX,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500039,BANCOINDIA,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500038,BALRAMCHIN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500034,BAJFINANCE,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500033,FORCEMOT,N,A,A,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500032,BAJAJHIND,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
500031,BAJAJELEC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500028,ATVPR,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500027,ATUL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500023,ASIANHOTNR,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,0,0,100,100,,100,,,,
500020,BOMDYEING,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
500016,ARUNAHTEL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
500014,UTIQUE,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
